CID,ND_Eventno,ND_ABC,ND_AM,ND_M_5y,ND_y1,ND_y2,ND_y3,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,ND_EventDesc,ND_M_y,ND_m1,ND_m2,ND_m3,ND_FG,ND_LG,ND_PNGO,ND_FNGO,ND_Oth,ND_UseAssist,ND_PG
108182829,5,,,,,,,,,,,,,,Shortage of Canal Water,1.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,
108182829,6,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
108182829,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
108182829,8,1.0,60.0,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
108182829,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
108192930,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
108192930,2,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
108192930,3,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
108192930,4,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
108192930,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
108192930,6,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
108192930,7,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
108192930,8,2.0,30.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
108192930,9,1.0,100.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
108203031,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
108203031,2,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
108203031,3,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
108203031,4,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
108203031,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
108203031,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
108203031,7,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
108203031,8,1.0,30.0,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
108203031,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
108213132,1,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
108213132,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
108213132,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
108213132,4,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
108213132,5,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
108213132,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
108213132,7,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
108213132,8,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
108213132,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
109223233,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
109223233,2,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
109223233,3,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
109223233,4,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
109223233,5,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
109223233,6,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
109223233,7,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
109223233,8,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
109223233,9,1.0,100.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
109223334,1,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
109223334,2,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,3.0,12.0,8.0,,,,,,,
109223334,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
109223334,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
109223334,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
109223334,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
109223334,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
109223334,8,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
109223334,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
109233435,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
109233435,2,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
109233435,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
109233435,4,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
109233435,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
109233435,6,2.0,80.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
109233435,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
109233435,8,2.0,50.0,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
109233435,9,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
109233536,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
109233536,2,2.0,20.0,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
109233536,3,2.0,30.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
109233536,4,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
109233536,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
109233536,6,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
109233536,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
109233536,8,2.0,35.0,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
109233536,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
110243637,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
110243637,2,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
110243637,3,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
110243637,4,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
110243637,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
110243637,6,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
110243637,7,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
110243637,8,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
110243637,9,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
110243738,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
110243738,2,2.0,20.0,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
110243738,3,2.0,30.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
110243738,4,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
110243738,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
110243738,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
110243738,7,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
110243738,8,2.0,14.0,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
110243738,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
110243839,1,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
110243839,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
110243839,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
110243839,4,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
110243839,5,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
110243839,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
110243839,7,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
110243839,8,2.0,63.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
110243839,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
110253940,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
110253940,2,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
110253940,3,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
110253940,4,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
110253940,5,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
110253940,6,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
110253940,7,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
110253940,8,2.0,50.0,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
110253940,9,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
111264041,1,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
111264041,2,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
111264041,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
111264041,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
111264041,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
111264041,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
111264041,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
111264041,8,1.0,90.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
111264041,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
111274142,1,3.0,,,,,,,,,,,,,Extreme Winter,1.0,1.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
111274142,2,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
111274142,3,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
111274142,4,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
111274142,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
111274142,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
111274142,7,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
111274142,8,1.0,100.0,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
111274142,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
111274243,1,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
111274243,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
111274243,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
111274243,4,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
111274243,5,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
111274243,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
111274243,7,,,,,,,,,,,,,,FIRE,1.0,6.0,8.0,-99.0,,,,,,,
111274243,8,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
111274243,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
111284344,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
111284344,2,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
111284344,3,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
111284344,4,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,9.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
111284344,5,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
111284344,6,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
111284344,7,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
111284344,8,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
111284344,9,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
112294445,1,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
112294445,2,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
112294445,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
112294445,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
112294445,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
112294445,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
112294445,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
112294445,8,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
112294445,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,9.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
112304546,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
112304546,2,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
112304546,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
112304546,4,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
112304546,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
112304546,6,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
112304546,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
112304546,8,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
112304546,9,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
112304647,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
112304647,2,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
112304647,3,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
112304647,4,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
112304647,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
112304647,6,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
112304647,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
112304647,8,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
112304647,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
112314748,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
112314748,2,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
112314748,3,1.0,60.0,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
112314748,4,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
112314748,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
112314748,6,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
112314748,7,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
112314748,8,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
112314748,9,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
213324849,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
213324849,2,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
213324849,3,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
213324849,4,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
213324849,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
213324849,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
213324849,7,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
213324849,8,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
213324849,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
213324952,1,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
213324952,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
213324952,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
213324952,4,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
213324952,5,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
213324952,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
213324952,7,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
213324952,8,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
213324952,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
213334950,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
213334950,2,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
213334950,3,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
213334950,4,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
213334950,5,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
213334950,6,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
213334950,7,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
213334950,8,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
213334950,9,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
213335051,1,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
213335051,2,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,9.0,10.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
213335051,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
213335051,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
213335051,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
213335051,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
213335051,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
213335051,8,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
213335051,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,,
214345253,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
214345253,2,1.0,40.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
214345253,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
214345253,4,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
214345253,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
214345253,6,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
214345253,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
214345253,8,1.0,50.0,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
214345253,9,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
214355354,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
214355354,2,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
214355354,3,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
214355354,4,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
214355354,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
214355354,6,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
214355354,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
214355354,8,2.0,80.0,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
214355354,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
214365455,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
214365455,2,2.0,25.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
214365455,3,1.0,100.0,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,3.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
214365455,4,,,,,,,,,,,,,,FIRE,1.0,4.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
214365455,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
214365455,6,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
214365455,7,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
214365455,8,2.0,15.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
214365455,9,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
214365556,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
214365556,2,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
214365556,3,,,,,,,,,,,,,,FLOOD/TYPHOON,1.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,,
214365556,4,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
214365556,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
214365556,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
214365556,7,,,,,,,,,,,,,,EPIDEMIC,1.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,,
214365556,8,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,6.0,7.0,8.0,,,,,,,
214365556,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
215385657,1,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
215385657,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
215385657,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
215385657,4,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
215385657,5,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
215385657,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,1.0,2.0,3.0,,,,,,,
215385657,7,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
215385657,8,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
215385657,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
215395758,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
215395758,2,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
215395758,3,,,,,,,,,,,,,,EPIDEMIC,1.0,3.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
215395758,4,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
215395758,5,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
215395758,6,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
215395758,7,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
215395758,8,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
215395758,9,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
215395859,1,,,,,,,,,,,,,,EPIDEMIC,1.0,7.0,8.0,-99.0,0.0,0.0,0.0,0.0,0.0,3.0,
215395859,2,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
215395859,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
215395859,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
215395859,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
215395859,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
215395859,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
215395859,8,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
215395859,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
215405960,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
215405960,2,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
215405960,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
215405960,4,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
215405960,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
215405960,6,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
215405960,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
215405960,8,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
215405960,9,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
216416061,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
216416061,2,1.0,100.0,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
216416061,3,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
216416061,4,3.0,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
216416061,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
216416061,6,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
216416061,7,,,,,,,,,,,,,,FLOOD/TYPHOON,1.0,8.0,4.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
216416061,8,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
216416061,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
216416162,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
216416162,2,1.0,100.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
216416162,3,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
216416162,4,3.0,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
216416162,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
216416162,6,,,,,,,,,,,,,,DROUGHT,1.0,7.0,8.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
