CID,FID,HF_ID,Community,D_ID,HD_FPCampM,HD_FPCampM_Name,HF_AddM,HF_AddM_DistKM,HF_AddM_TimeMins,HF_CA_DHCW,HF_CA_MCHB,HF_HEM,HF_HEM_Name,HF_IVPM,HF_IVPM_Name,HF_Quality,HF_SFA_y,HF_T,HF_Type,M_ID,P_ID,Survey_Round,T_ID,UC_ID
105121920.0,1051219204.0,3.0,4.0,5.0,0.0,,0.0,3.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,20.0,1.0,1.0,12.0,19.0
105121920.0,1051219204.0,4.0,4.0,5.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,2.0,2005.0,0.0,Basic Health Unit (Smaller),20.0,1.0,1.0,12.0,19.0
105121920.0,1051219204.0,5.0,4.0,5.0,0.0,,0.0,11.0,10.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Rural Health Center (Large),20.0,1.0,1.0,12.0,19.0
105121920.0,1051219204.0,6.0,4.0,5.0,0.0,,1.0,0.0,5.0,2.0,0.0,0.0,,0.0,,2.0,2008.0,0.0,Clinic,20.0,1.0,1.0,12.0,19.0
105121920.0,1051219204.0,7.0,4.0,5.0,0.0,,0.0,4.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Dispensary/pharmacy/drugstore,20.0,1.0,1.0,12.0,19.0
106132021.0,1061320211.0,1.0,1.0,6.0,0.0,,0.0,3.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Private Medical Practitioner,21.0,1.0,1.0,13.0,20.0
106132021.0,1061320211.0,2.0,1.0,6.0,0.0,,0.0,3.0,10.0,2.0,2.0,0.0,,0.0,,3.0,0.0,0.0,Hospital,21.0,1.0,1.0,13.0,20.0
106132021.0,1061320211.0,3.0,1.0,6.0,0.0,,0.0,3.0,35.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Blood Bank,21.0,1.0,1.0,13.0,20.0
106132021.0,1061320211.0,4.0,1.0,6.0,0.0,,1.0,0.0,10.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Doctor,21.0,1.0,1.0,13.0,20.0
106132021.0,1061320211.0,5.0,1.0,6.0,0.0,,0.0,8.0,10.0,2.0,2.0,0.0,,0.0,,2.0,0.0,1.0, Nurse,21.0,1.0,1.0,13.0,20.0
106132021.0,1061320211.0,6.0,1.0,6.0,0.0,,0.0,3.0,15.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0, Pharmacist,21.0,1.0,1.0,13.0,20.0
106132021.0,1061320211.0,7.0,1.0,6.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Trained midwife,21.0,1.0,1.0,13.0,20.0
106132122.0,1061321222.0,1.0,2.0,6.0,0.0,,0.0,2.0,7.0,2.0,2.0,0.0,,0.0,,3.0,0.0,4.0, Family planning worker,22.0,1.0,1.0,13.0,21.0
106132122.0,1061321222.0,2.0,2.0,6.0,0.0,,0.0,2.0,10.0,2.0,2.0,0.0,,0.0,,3.0,0.0,0.0,Community Health Worker,22.0,1.0,1.0,13.0,21.0
106132122.0,1061321222.0,3.0,2.0,6.0,0.0,,0.0,2.0,0.0,2.0,2.0,0.0,,0.0,,3.0,0.0,0.0,Traditional birth attendant,22.0,1.0,1.0,13.0,21.0
106132122.0,1061321222.0,4.0,2.0,6.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Traditional Healer,22.0,1.0,1.0,13.0,21.0
106132122.0,1061321222.0,5.0,2.0,6.0,0.0,,0.0,8.0,10.0,2.0,2.0,0.0,,0.0,,3.0,0.0,0.0, Medical Assistant,22.0,1.0,1.0,13.0,21.0
106132122.0,1061321222.0,6.0,2.0,6.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,3.0,2000.0,0.0,,22.0,1.0,1.0,13.0,21.0
106132122.0,1061321222.0,7.0,2.0,6.0,0.0,,0.0,6.0,0.0,2.0,2.0,0.0,,0.0,,3.0,0.0,1.0,Basic Health Unit (Smaller),22.0,1.0,1.0,13.0,21.0
106142223.0,1061422233.0,1.0,3.0,6.0,0.0,,0.0,25.0,5.0,2.0,2.0,0.0,,0.0,,2.0,0.0,5.0,Rural Health Center (Large),23.0,1.0,1.0,14.0,22.0
106142223.0,1061422233.0,2.0,3.0,6.0,0.0,,0.0,5.0,5.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Clinic,23.0,1.0,1.0,14.0,22.0
106142223.0,1061422233.0,3.0,3.0,6.0,0.0,,0.0,3.0,0.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Dispensary/pharmacy/drugstore,23.0,1.0,1.0,14.0,22.0
106142223.0,1061422233.0,4.0,3.0,6.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0,Private Medical Practitioner,23.0,1.0,1.0,14.0,22.0
106142223.0,1061422233.0,5.0,3.0,6.0,0.0,,0.0,55.0,15.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Hospital,23.0,1.0,1.0,14.0,22.0
106142223.0,1061422233.0,6.0,3.0,6.0,0.0,,1.0,0.0,45.0,2.0,0.0,0.0,,0.0,,2.0,2002.0,0.0,Blood Bank,23.0,1.0,1.0,14.0,22.0
106142223.0,1061422233.0,7.0,3.0,6.0,0.0,,1.0,0.0,15.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Doctor,23.0,1.0,1.0,14.0,22.0
106142324.0,1061423244.0,1.0,4.0,6.0,0.0,,0.0,10.0,15.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Nurse,24.0,1.0,1.0,14.0,23.0
106142324.0,1061423244.0,2.0,4.0,6.0,0.0,,0.0,3.0,15.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Pharmacist,24.0,1.0,1.0,14.0,23.0
106142324.0,1061423244.0,3.0,4.0,6.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Trained midwife,24.0,1.0,1.0,14.0,23.0
106142324.0,1061423244.0,4.0,4.0,6.0,0.0,,1.0,0.0,15.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Family planning worker,24.0,1.0,1.0,14.0,23.0
106142324.0,1061423244.0,5.0,4.0,6.0,0.0,,0.0,55.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Community Health Worker,24.0,1.0,1.0,14.0,23.0
106142324.0,1061423244.0,6.0,4.0,6.0,0.0,,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,Traditional birth attendant,24.0,1.0,1.0,14.0,23.0
106142324.0,1061423244.0,7.0,4.0,6.0,0.0,,1.0,0.0,0.0,2.0,2.0,0.0,,0.0,,2.0,1995.0,0.0, Traditional Healer,24.0,1.0,1.0,14.0,23.0
107152425.0,1071524251.0,1.0,1.0,7.0,0.0,,0.0,10.0,15.0,2.0,2.0,0.0,,0.0,,3.0,0.0,0.0, Medical Assistant,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,2.0,1.0,7.0,0.0,,0.0,10.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,3.0,1.0,7.0,0.0,,0.0,10.0,0.0,2.0,2.0,0.0,,0.0,,3.0,0.0,3.0,Basic Health Unit (Smaller),25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,4.0,1.0,7.0,0.0,,0.0,10.0,10.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,Rural Health Center (Large),25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,5.0,1.0,7.0,0.0,,0.0,10.0,10.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Clinic,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,6.0,1.0,7.0,0.0,,0.0,10.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,Dispensary/pharmacy/drugstore,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,7.0,1.0,7.0,0.0,,0.0,10.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Private Medical Practitioner,25.0,1.0,1.0,15.0,24.0
107162526.0,1071625262.0,1.0,2.0,7.0,0.0,,0.0,10.0,20.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Hospital,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,2.0,2.0,7.0,0.0,,0.0,15.0,30.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Blood Bank,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,3.0,2.0,7.0,0.0,,0.0,5.0,20.0,2.0,2.0,0.0,,0.0,,2.0,0.0,2.0, Doctor,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,4.0,2.0,7.0,0.0,,0.0,2.0,20.0,2.0,0.0,0.0,,0.0,,2.0,0.0,1.0, Nurse,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,5.0,2.0,7.0,0.0,,0.0,15.0,20.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Pharmacist,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,6.0,2.0,7.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0, Trained midwife,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,7.0,2.0,7.0,0.0,,1.0,0.0,0.0,2.0,2.0,0.0,,0.0,,2.0,1990.0,0.0, Family planning worker,26.0,1.0,1.0,16.0,25.0
107162627.0,1071626273.0,1.0,3.0,7.0,0.0,,0.0,5.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Community Health Worker,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,2.0,3.0,7.0,0.0,,0.0,5.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Traditional birth attendant,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,3.0,3.0,7.0,0.0,,1.0,0.0,0.0,2.0,2.0,0.0,,0.0,,2.0,2005.0,0.0, Traditional Healer,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,4.0,3.0,7.0,0.0,,0.0,5.0,12.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0, Medical Assistant,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,5.0,3.0,7.0,0.0,,0.0,5.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,6.0,3.0,7.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,Basic Health Unit (Smaller),27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,7.0,3.0,7.0,0.0,,0.0,5.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Rural Health Center (Large),27.0,1.0,1.0,16.0,26.0
107172728.0,1071727284.0,1.0,4.0,7.0,0.0,,0.0,7.0,30.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Clinic,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,2.0,4.0,7.0,0.0,,0.0,28.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Dispensary/pharmacy/drugstore,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,3.0,4.0,7.0,0.0,,0.0,2.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Private Medical Practitioner,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,4.0,4.0,7.0,0.0,,1.0,0.0,10.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0,Hospital,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,5.0,4.0,7.0,0.0,,0.0,28.0,45.0,1.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Blood Bank,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,6.0,4.0,7.0,0.0,,0.0,7.0,30.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0, Doctor,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,7.0,4.0,7.0,0.0,,0.0,7.0,10.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Nurse,28.0,1.0,1.0,17.0,27.0
108182829.0,1081828291.0,1.0,1.0,8.0,0.0,,0.0,6.0,0.0,3.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Pharmacist,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,2.0,1.0,8.0,0.0,,0.0,3.0,0.0,3.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Trained midwife,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,3.0,1.0,8.0,0.0,,0.0,3.0,10.0,2.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Family planning worker,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,4.0,1.0,8.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0,Community Health Worker,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,5.0,1.0,8.0,0.0,,0.0,16.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Traditional birth attendant,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,6.0,1.0,8.0,0.0,,0.0,16.0,0.0,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0, Traditional Healer,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,7.0,1.0,8.0,0.0,,0.0,3.0,10.0,3.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Medical Assistant,29.0,1.0,1.0,18.0,28.0
108192930.0,1081929302.0,1.0,2.0,8.0,0.0,,0.0,3.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,,30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,2.0,2.0,8.0,0.0,,0.0,22.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Basic Health Unit (Smaller),30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,3.0,2.0,8.0,0.0,,0.0,20.0,0.0,2.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Rural Health Center (Large),30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,4.0,2.0,8.0,0.0,,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,Clinic,30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,5.0,2.0,8.0,0.0,,0.0,22.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Dispensary/pharmacy/drugstore,30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,6.0,2.0,8.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,2.0,2007.0,0.0,Private Medical Practitioner,30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,7.0,2.0,8.0,0.0,,1.0,0.0,0.0,1.0,2.0,0.0,,0.0,,2.0,2011.0,0.0,Hospital,30.0,1.0,1.0,19.0,29.0
108203031.0,1082030313.0,1.0,3.0,8.0,0.0,,0.0,7.0,0.0,2.0,3.0,0.0,,0.0,,3.0,0.0,1.0,Blood Bank,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,2.0,3.0,8.0,0.0,,0.0,20.0,0.0,1.0,2.0,0.0,,0.0,,1.0,0.0,0.0, Doctor,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,3.0,3.0,8.0,0.0,,0.0,10.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Nurse,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,4.0,3.0,8.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Pharmacist,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,5.0,3.0,8.0,0.0,,0.0,20.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Trained midwife,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,6.0,3.0,8.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,2.0,2006.0,0.0, Family planning worker,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,7.0,3.0,8.0,0.0,,1.0,0.0,15.0,2.0,2.0,0.0,,0.0,,2.0,2009.0,0.0,Community Health Worker,31.0,1.0,1.0,20.0,30.0
108213132.0,1082131324.0,1.0,4.0,8.0,0.0,,0.0,3.0,15.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Traditional birth attendant,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,2.0,4.0,8.0,0.0,,0.0,3.0,15.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0, Traditional Healer,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,3.0,4.0,8.0,0.0,,0.0,3.0,0.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0, Medical Assistant,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,4.0,4.0,8.0,0.0,,0.0,3.0,0.0,3.0,0.0,0.0,,0.0,,3.0,0.0,0.0,,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,5.0,4.0,8.0,0.0,,0.0,3.0,0.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Basic Health Unit (Smaller),32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,6.0,4.0,8.0,0.0,,0.0,3.0,0.0,3.0,0.0,0.0,,0.0,,3.0,0.0,0.0,Rural Health Center (Large),32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,7.0,4.0,8.0,0.0,,1.0,0.0,0.0,2.0,2.0,0.0,,0.0,,2.0,2011.0,0.0,Clinic,32.0,1.0,1.0,21.0,31.0
109223233.0,1092232331.0,1.0,1.0,9.0,0.0,,0.0,2.5,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Dispensary/pharmacy/drugstore,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,2.0,1.0,9.0,0.0,,0.0,5.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Private Medical Practitioner,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,3.0,1.0,9.0,0.0,,0.0,1.5,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Hospital,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,4.0,1.0,9.0,0.0,,1.0,0.0,35.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0,Blood Bank,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,5.0,1.0,9.0,0.0,,0.0,2.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Doctor,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,6.0,1.0,9.0,0.0,,0.0,0.5,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0, Nurse,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,7.0,1.0,9.0,0.0,,0.0,0.5,0.0,2.0,1.0,0.0,,0.0,,1.0,0.0,2.0, Pharmacist,33.0,1.0,1.0,22.0,32.0
109223334.0,1092233342.0,1.0,2.0,9.0,0.0,,0.0,1.0,0.0,1.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Trained midwife,34.0,1.0,1.0,22.0,33.0
109223334.0,1092233342.0,2.0,2.0,9.0,0.0,,0.0,16.0,0.0,1.0,2.0,0.0,,0.0,,1.0,0.0,0.0, Family planning worker,34.0,1.0,1.0,22.0,33.0
109223334.0,1092233342.0,3.0,2.0,9.0,0.0,,0.0,1.0,35.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,Community Health Worker,34.0,1.0,1.0,22.0,33.0
109223334.0,1092233342.0,4.0,2.0,9.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,2.0,1998.0,0.0,Traditional birth attendant,34.0,1.0,1.0,22.0,33.0
109223334.0,1092233342.0,5.0,2.0,9.0,0.0,,0.0,27.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Traditional Healer,34.0,1.0,1.0,22.0,33.0
109223334.0,1092233342.0,6.0,2.0,9.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,3.0,1997.0,0.0, Medical Assistant,34.0,1.0,1.0,22.0,33.0
109223334.0,1092233342.0,7.0,2.0,9.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0,,34.0,1.0,1.0,22.0,33.0
109233435.0,1092334353.0,1.0,3.0,9.0,0.0,,0.0,3.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Basic Health Unit (Smaller),35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,2.0,3.0,9.0,0.0,,0.0,3.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Rural Health Center (Large),35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,3.0,3.0,9.0,0.0,,0.0,3.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Clinic,35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,4.0,3.0,9.0,0.0,,0.0,3.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0,0.0,Dispensary/pharmacy/drugstore,35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,5.0,3.0,9.0,0.0,,0.0,10.0,30.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Private Medical Practitioner,35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,6.0,3.0,9.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,1999.0,0.0,Hospital,35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,7.0,3.0,9.0,0.0,,0.0,3.0,0.0,1.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Blood Bank,35.0,1.0,1.0,23.0,34.0
109233536.0,1092335364.0,1.0,4.0,9.0,0.0,,0.0,10.0,0.0,2.0,1.0,0.0,,0.0,,2.0,0.0,0.0, Doctor,36.0,1.0,1.0,23.0,35.0
109233536.0,1092335364.0,2.0,4.0,9.0,0.0,,0.0,5.5,0.0,2.0,1.0,0.0,,0.0,,2.0,0.0,0.0, Nurse,36.0,1.0,1.0,23.0,35.0
109233536.0,1092335364.0,3.0,4.0,9.0,0.0,,0.0,5.5,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Pharmacist,36.0,1.0,1.0,23.0,35.0
109233536.0,1092335364.0,4.0,4.0,9.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0, Trained midwife,36.0,1.0,1.0,23.0,35.0
109233536.0,1092335364.0,5.0,4.0,9.0,0.0,,0.0,5.5,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Family planning worker,36.0,1.0,1.0,23.0,35.0
109233536.0,1092335364.0,6.0,4.0,9.0,0.0,,0.0,10.0,0.0,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,Community Health Worker,36.0,1.0,1.0,23.0,35.0
109233536.0,1092335364.0,7.0,4.0,9.0,0.0,,0.0,5.5,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Traditional birth attendant,36.0,1.0,1.0,23.0,35.0
110243637.0,1102436371.0,1.0,1.0,10.0,0.0,,0.0,10.0,0.0,1.0,2.0,0.0,,0.0,,1.0,0.0,0.0, Traditional Healer,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,2.0,1.0,10.0,0.0,,0.0,22.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0, Medical Assistant,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,3.0,1.0,10.0,0.0,,0.0,10.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,4.0,1.0,10.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0,Basic Health Unit (Smaller),37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,5.0,1.0,10.0,0.0,,0.0,10.0,0.0,1.0,2.0,0.0,,0.0,,1.0,0.0,0.0,Rural Health Center (Large),37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,6.0,1.0,10.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,2005.0,0.0,Clinic,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,7.0,1.0,10.0,0.0,,1.0,0.0,0.0,2.0,2.0,0.0,,0.0,,2.0,2007.0,0.0,Dispensary/pharmacy/drugstore,37.0,1.0,1.0,24.0,36.0
110243738.0,1102437382.0,1.0,2.0,10.0,0.0,,0.0,13.0,0.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Private Medical Practitioner,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,2.0,2.0,10.0,0.0,,0.0,13.0,0.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Hospital,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,3.0,2.0,10.0,0.0,,0.0,13.0,0.0,3.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Blood Bank,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,4.0,2.0,10.0,0.0,,0.0,13.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0, Doctor,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,5.0,2.0,10.0,0.0,,0.0,13.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Nurse,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,6.0,2.0,10.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1979.0,0.0, Pharmacist,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,7.0,2.0,10.0,0.0,,1.0,0.0,0.0,2.0,2.0,0.0,,0.0,,2.0,1990.0,0.0, Trained midwife,38.0,1.0,1.0,24.0,37.0
110243839.0,1102438393.0,1.0,3.0,10.0,0.0,,0.0,12.0,0.0,2.0,3.0,0.0,,0.0,,3.0,0.0,0.0, Family planning worker,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,2.0,3.0,10.0,0.0,,0.0,12.0,0.0,2.0,3.0,0.0,,0.0,,3.0,0.0,0.0,Community Health Worker,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,3.0,3.0,10.0,0.0,,0.0,12.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0,Traditional birth attendant,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,4.0,3.0,10.0,0.0,,0.0,12.0,0.0,3.0,0.0,0.0,,0.0,,3.0,0.0,0.0, Traditional Healer,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,5.0,3.0,10.0,0.0,,0.0,23.0,0.0,2.0,2.0,0.0,,0.0,,2.0,0.0,0.0, Medical Assistant,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,6.0,3.0,10.0,0.0,,0.0,12.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,,39.0,1.0,1.0,24.0,38.0
