CID,HF_ID,HF_AddM,HF_AddM_DistKM,HF_IVPM,HD_FPCampM,HF_HEM,HF_SFA_y,HF_CA_DHCW,HF_CA_MCHB,HF_Quality,HF_IVPM_Name,HD_FPCampM_Name,HF_HEM_Name,Survey_Round,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,HF_Type,HF_AddM_TimeMins,HF_T
107152425,3.0,0.0,10.0,,,,,2.0,2.0,3.0,,,,1.0,1.0,1071524251.0,1.0,7.0,15.0,24.0,25.0,Basic Health Unit (Smaller),,3.0
107152425,4.0,0.0,10.0,,,,,2.0,,2.0,,,,1.0,1.0,1071524251.0,1.0,7.0,15.0,24.0,25.0,Rural Health Center (Large),10.0,
107152425,5.0,0.0,10.0,,,,,2.0,2.0,2.0,,,,1.0,1.0,1071524251.0,1.0,7.0,15.0,24.0,25.0,Clinic,10.0,
107152425,6.0,0.0,10.0,,,,,2.0,,2.0,,,,1.0,1.0,1071524251.0,1.0,7.0,15.0,24.0,25.0,Dispensary/pharmacy/drugstore,,
107152425,7.0,0.0,10.0,,,,,2.0,2.0,2.0,,,,1.0,1.0,1071524251.0,1.0,7.0,15.0,24.0,25.0,Private Medical Practitioner,,
107162526,1.0,0.0,10.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0,Hospital,20.0,
107162526,2.0,0.0,15.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0,Blood Bank,30.0,
107162526,3.0,0.0,5.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0, Doctor,20.0,2.0
107162526,4.0,0.0,2.0,,,,,2.0,,2.0,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0, Nurse,20.0,1.0
107162526,5.0,0.0,15.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0, Pharmacist,20.0,
107162526,6.0,0.0,5.0,,,,,2.0,,2.0,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0, Trained midwife,,
107162526,7.0,1.0,,,,,1990.0,2.0,2.0,2.0,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0, Family planning worker,,
107162627,1.0,0.0,5.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0,Community Health Worker,,
107162627,2.0,0.0,5.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0,Traditional birth attendant,,0.0
107162627,3.0,1.0,,,,,2005.0,2.0,2.0,2.0,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0, Traditional Healer,,
107162627,4.0,0.0,5.0,,,,,2.0,,2.0,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0, Medical Assistant,12.0,
107162627,5.0,0.0,5.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0,,,
107162627,6.0,0.0,5.0,,,,,2.0,,2.0,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0,Basic Health Unit (Smaller),,0.0
107162627,7.0,0.0,5.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0,Rural Health Center (Large),,
107172728,1.0,0.0,7.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0,Clinic,30.0,
107172728,2.0,0.0,28.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0,Dispensary/pharmacy/drugstore,,
107172728,3.0,0.0,2.0,,,,,2.0,2.0,2.0,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0,Private Medical Practitioner,,
107172728,4.0,1.0,,,,,1979.0,,,,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0,Hospital,10.0,
107172728,5.0,0.0,28.0,,,,,1.0,2.0,2.0,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0,Blood Bank,45.0,
107172728,6.0,0.0,7.0,,,,,2.0,,2.0,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0, Doctor,30.0,
107172728,7.0,0.0,7.0,,,,,2.0,2.0,2.0,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0, Nurse,10.0,
108182829,1.0,0.0,6.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0, Pharmacist,,
108182829,2.0,0.0,3.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0, Trained midwife,,
108182829,3.0,0.0,3.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0, Family planning worker,10.0,
108182829,4.0,1.0,,,,,1979.0,,,,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0,Community Health Worker,,
108182829,5.0,0.0,16.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0,Traditional birth attendant,,
108182829,6.0,0.0,16.0,,,,,2.0,,1.0,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0, Traditional Healer,,
108182829,7.0,0.0,3.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0, Medical Assistant,10.0,
108192930,1.0,0.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,,,
108192930,2.0,0.0,22.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,Basic Health Unit (Smaller),,
108192930,3.0,0.0,20.0,,,,,2.0,3.0,3.0,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,Rural Health Center (Large),,
108192930,4.0,0.0,1.0,,,,,2.0,,2.0,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,Clinic,,
108192930,5.0,0.0,22.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,Dispensary/pharmacy/drugstore,,
108192930,6.0,1.0,,,,,2007.0,2.0,,2.0,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,Private Medical Practitioner,,
108192930,7.0,1.0,,,,,2011.0,1.0,2.0,2.0,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,Hospital,,
108203031,1.0,0.0,7.0,,,,,2.0,3.0,3.0,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0,Blood Bank,,1.0
108203031,2.0,0.0,20.0,,,,,1.0,2.0,1.0,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0, Doctor,,
108203031,3.0,0.0,10.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0, Nurse,,
108203031,4.0,1.0,,,,,1979.0,,,,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0, Pharmacist,,
108203031,5.0,0.0,20.0,,,,,1.0,1.0,1.0,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0, Trained midwife,,
108203031,6.0,1.0,,,,,2006.0,2.0,,2.0,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0, Family planning worker,,
108203031,7.0,1.0,,,,,2009.0,2.0,2.0,2.0,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0,Community Health Worker,15.0,
108213132,1.0,0.0,3.0,,,,,3.0,3.0,3.0,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,Traditional birth attendant,15.0,
108213132,2.0,0.0,3.0,,,,,3.0,3.0,3.0,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0, Traditional Healer,15.0,
108213132,3.0,0.0,3.0,,,,,3.0,3.0,3.0,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0, Medical Assistant,,
108213132,4.0,0.0,3.0,,,,,3.0,,3.0,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,,,
108213132,5.0,0.0,3.0,,,,,3.0,3.0,3.0,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,Basic Health Unit (Smaller),,
108213132,6.0,0.0,3.0,,,,,3.0,,3.0,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,Rural Health Center (Large),,
108213132,7.0,1.0,,,,,2011.0,2.0,2.0,2.0,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,Clinic,,
109223233,1.0,0.0,2.5,,,,,2.0,2.0,2.0,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0,Dispensary/pharmacy/drugstore,,
109223233,2.0,0.0,5.0,,,,,2.0,2.0,2.0,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0,Private Medical Practitioner,,
109223233,3.0,0.0,1.5,,,,,1.0,1.0,1.0,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0,Hospital,,
109223233,4.0,1.0,,,,,1979.0,,,,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0,Blood Bank,35.0,
109223233,5.0,0.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0, Doctor,,
109223233,6.0,0.0,0.5,,,,,2.0,,2.0,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0, Nurse,,
109223233,7.0,0.0,0.5,,,,,2.0,1.0,1.0,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0, Pharmacist,,2.0
109223334,1.0,0.0,1.0,,,,,1.0,2.0,2.0,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0, Trained midwife,,
109223334,2.0,0.0,16.0,,,,,1.0,2.0,1.0,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0, Family planning worker,,
109223334,3.0,0.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,Community Health Worker,35.0,
109223334,4.0,1.0,,,,,1998.0,1.0,,2.0,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,Traditional birth attendant,,
109223334,5.0,0.0,27.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0, Traditional Healer,,
109223334,6.0,1.0,,,,,1997.0,2.0,,3.0,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0, Medical Assistant,,
109223334,7.0,1.0,,,,,1979.0,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,
109233435,1.0,0.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,Basic Health Unit (Smaller),,
109233435,2.0,0.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,Rural Health Center (Large),,
109233435,3.0,0.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,Clinic,,
109233435,4.0,0.0,3.0,,,,,1.0,,1.0,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,Dispensary/pharmacy/drugstore,,
109233435,5.0,0.0,10.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,Private Medical Practitioner,30.0,
109233435,6.0,1.0,,,,,1999.0,1.0,,1.0,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,Hospital,,
109233435,7.0,0.0,3.0,,,,,1.0,2.0,2.0,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,Blood Bank,,0.0
109233536,1.0,0.0,10.0,,,,,2.0,1.0,2.0,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0, Doctor,,
109233536,2.0,0.0,5.5,,,,,2.0,1.0,2.0,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0, Nurse,,
109233536,3.0,0.0,5.5,,,,,2.0,2.0,2.0,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0, Pharmacist,,
109233536,4.0,0.0,2.0,,,,,2.0,,2.0,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0, Trained midwife,,
109233536,5.0,0.0,5.5,,,,,2.0,2.0,2.0,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0, Family planning worker,,
109233536,6.0,0.0,10.0,,,,,2.0,,1.0,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0,Community Health Worker,,
109233536,7.0,0.0,5.5,,,,,2.0,2.0,2.0,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0,Traditional birth attendant,,
110243637,1.0,0.0,10.0,,,,,1.0,2.0,1.0,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0, Traditional Healer,,
110243637,2.0,0.0,22.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0, Medical Assistant,,
110243637,3.0,0.0,10.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0,,,
110243637,4.0,1.0,,,,,1979.0,,,,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0,Basic Health Unit (Smaller),,
110243637,5.0,0.0,10.0,,,,,1.0,2.0,1.0,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0,Rural Health Center (Large),,
110243637,6.0,1.0,,,,,2005.0,1.0,,1.0,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0,Clinic,,
110243637,7.0,1.0,,,,,2007.0,2.0,2.0,2.0,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0,Dispensary/pharmacy/drugstore,,
110243738,1.0,0.0,13.0,,,,,3.0,3.0,3.0,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0,Private Medical Practitioner,,
110243738,2.0,0.0,13.0,,,,,3.0,3.0,3.0,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0,Hospital,,
110243738,3.0,0.0,13.0,,,,,3.0,3.0,3.0,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0,Blood Bank,,
110243738,4.0,0.0,13.0,,,,,2.0,,2.0,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0, Doctor,,
110243738,5.0,0.0,13.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0, Nurse,,
110243738,6.0,1.0,,,,,1979.0,,,,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0, Pharmacist,,
110243738,7.0,1.0,,,,,1990.0,2.0,2.0,2.0,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0, Trained midwife,,
110243839,1.0,0.0,12.0,,,,,2.0,3.0,3.0,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0, Family planning worker,,
110243839,2.0,0.0,12.0,,,,,2.0,3.0,3.0,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0,Community Health Worker,,
110243839,3.0,0.0,12.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0,Traditional birth attendant,,
110243839,4.0,0.0,12.0,,,,,3.0,,3.0,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0, Traditional Healer,,
110243839,5.0,0.0,23.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0, Medical Assistant,,
110243839,6.0,0.0,12.0,,,,,2.0,,2.0,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0,,,
110243839,7.0,1.0,,,,,1979.0,,,,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0,Basic Health Unit (Smaller),,
110253940,1.0,0.0,4.0,,,,,3.0,3.0,3.0,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0,Rural Health Center (Large),,
110253940,2.0,0.0,7.0,,,,,2.0,2.0,2.0,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0,Clinic,,
110253940,3.0,0.0,7.0,,,,,2.0,2.0,2.0,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0,Dispensary/pharmacy/drugstore,,
110253940,4.0,1.0,,,,,1979.0,,,,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0,Private Medical Practitioner,,
110253940,5.0,0.0,14.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0,Hospital,,
110253940,6.0,1.0,,,,,2005.0,2.0,,2.0,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0,Blood Bank,,
110253940,7.0,1.0,,,,,2006.0,2.0,2.0,1.0,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0, Doctor,,
111264041,1.0,1.0,,,,,2000.0,1.0,1.0,1.0,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0, Nurse,,
111264041,2.0,0.0,4.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0, Pharmacist,,
111264041,3.0,1.0,,,,,1979.0,,,,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0, Trained midwife,,
111264041,4.0,1.0,,,,,1979.0,,,,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0, Family planning worker,,
111264041,5.0,0.0,4.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0,Community Health Worker,,
111264041,6.0,1.0,,,,,2000.0,1.0,,1.0,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0,Traditional birth attendant,10.0,
111264041,7.0,1.0,,,,,1979.0,,,,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0, Traditional Healer,10.0,
111274142,1.0,1.0,,,,,1985.0,1.0,1.0,1.0,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0, Medical Assistant,,
111274142,2.0,0.0,4.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0,,,
111274142,3.0,1.0,,,,,2008.0,1.0,1.0,1.0,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0,Basic Health Unit (Smaller),,
111274142,4.0,1.0,,,,,2008.0,1.0,,1.0,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0,Rural Health Center (Large),,
111274142,5.0,0.0,18.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0,Clinic,,
111274142,6.0,1.0,,,,,2005.0,1.0,,1.0,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0,Dispensary/pharmacy/drugstore,,
111274142,7.0,1.0,,,,,1990.0,1.0,1.0,1.0,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0,Private Medical Practitioner,,
111274243,1.0,1.0,,,,,1983.0,1.0,1.0,1.0,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0,Hospital,,
111274243,2.0,0.0,21.0,,,,,1.0,1.0,1.0,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0,Blood Bank,,
111274243,3.0,1.0,,,,,1979.0,,,,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0, Doctor,,
111274243,4.0,1.0,,,,,1979.0,,,,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0, Nurse,,
111274243,5.0,0.0,21.0,,,,,1.0,1.0,1.0,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0, Pharmacist,,
111274243,6.0,1.0,,,,,2001.0,1.0,,1.0,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0, Trained midwife,,
111274243,7.0,1.0,,,,,2000.0,1.0,1.0,1.0,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0, Family planning worker,,
111284344,1.0,0.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0,Community Health Worker,,
111284344,2.0,0.0,8.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0,Traditional birth attendant,,
111284344,3.0,1.0,,,,,2006.0,1.0,1.0,1.0,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0, Traditional Healer,,
111284344,4.0,1.0,,,,,1985.0,1.0,,1.0,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0, Medical Assistant,,
111284344,5.0,0.0,8.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0,,,
111284344,6.0,0.0,8.0,,,,,1.0,,1.0,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0,Basic Health Unit (Smaller),60.0,
111284344,7.0,0.0,8.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0,Rural Health Center (Large),60.0,
112294445,1.0,0.0,6.0,,,,,1.0,2.0,2.0,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,Clinic,60.0,
112294445,2.0,0.0,8.0,,,,,2.0,2.0,2.0,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,Dispensary/pharmacy/drugstore,60.0,
112294445,3.0,0.0,6.0,,,,,2.0,2.0,2.0,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,Private Medical Practitioner,60.0,
112294445,4.0,0.0,4.0,,,,,2.0,,2.0,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,Hospital,60.0,
112294445,5.0,0.0,6.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,Blood Bank,60.0,
112294445,6.0,0.0,4.0,,,,,1.0,,2.0,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0, Doctor,60.0,
112294445,7.0,0.0,4.0,,,,,3.0,3.0,3.0,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0, Nurse,60.0,
112304546,1.0,0.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0, Pharmacist,60.0,
112304546,2.0,0.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0, Trained midwife,60.0,
112304546,3.0,0.0,3.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0, Family planning worker,60.0,
112304546,4.0,0.0,3.0,,,,,2.0,,2.0,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,Community Health Worker,60.0,
112304546,5.0,0.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,Traditional birth attendant,60.0,
112304546,6.0,1.0,,,,,2005.0,2.0,,2.0,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0, Traditional Healer,60.0,
112304546,7.0,1.0,,,,,2009.0,2.0,2.0,2.0,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0, Medical Assistant,60.0,
112304647,1.0,0.0,4.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,,,
112304647,2.0,0.0,6.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,Basic Health Unit (Smaller),20.0,
112304647,3.0,0.0,4.0,,,,,1.0,1.0,1.0,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,Rural Health Center (Large),20.0,
112304647,4.0,0.0,1.0,,,,,2.0,,2.0,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,Clinic,20.0,
112304647,5.0,0.0,4.0,,,,,1.0,2.0,1.0,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,Dispensary/pharmacy/drugstore,20.0,
112304647,6.0,0.0,4.0,,,,,2.0,,2.0,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,Private Medical Practitioner,20.0,
112304647,7.0,0.0,1.0,,,,,2.0,2.0,2.0,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,Hospital,20.0,
112314748,1.0,0.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,Blood Bank,20.0,
112314748,2.0,0.0,10.0,,,,,2.0,2.0,1.0,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0, Doctor,20.0,2.0
112314748,3.0,1.0,,,,,2000.0,2.0,2.0,2.0,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0, Nurse,20.0,
112314748,4.0,1.0,,,,,1979.0,,,,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0, Pharmacist,20.0,
112314748,5.0,0.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0, Trained midwife,20.0,
112314748,6.0,1.0,,,,,2004.0,2.0,,2.0,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0, Family planning worker,20.0,1.0
112314748,7.0,1.0,,,,,1979.0,,,,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,Community Health Worker,20.0,
213324849,1.0,0.0,6.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,Traditional birth attendant,,
213324849,2.0,0.0,25.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0, Traditional Healer,20.0,
213324849,3.0,0.0,6.0,,,,,2.0,2.0,1.0,,,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0, Medical Assistant,20.0,
213324849,4.0,1.0,,,,,1979.0,,,,,,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,,,
213324849,5.0,0.0,6.0,,,,,2.0,2.0,1.0,,,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,Basic Health Unit (Smaller),10.0,
213324849,6.0,0.0,6.0,,,,,2.0,,1.0,,,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,Rural Health Center (Large),10.0,
