,Survey_Round,CID,Community,BE_SoNFE,BE_SoNFE_5y,BE_SoNFE_PrmLis,BE_NFE_TimeReg,BE_NFE_TimeReg_5y,BE_NFE_TimePTO,BE_NFE_TimePTO_5y,BE_NFE_Prm_NoA,BE_NFE_PrmNoA_5y,BE_NFE_PTOCost,BE_NFE_PTOCost_5y,BE_NFE_TimeLTO,BE_NFE_TimeLTO_5y,BE_NFE_LisNoA,BE_NFE_LisNoA_5y,BE_AME_Tax,BE_AME_Tax_5y,BE_ASE_Tax,BE_ASE_Tax_5y,BE_ATE_Tax,BE_ATE_Tax_5y,VE_NFE_URP,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,Const_ID,Const_Main,Const_MI,Const_SMI,BO_COC_T,BO_BAAB_T,BO_BAOS_T,BO_COCEst_T,BO_BAABEst_T,BO_BAOSEst_T,BO_COC_LG,BO_BAAB_LG,BO_BAOS_LG,BO_COC_RD,BO_BAAB_RD,BO_BAOS_RD,BO_COC_IOP,BO_BAAB_IOP,BO_BAOS_IOP,BO_COC_CDP,BO_BAAB_CDP,BO_BAOS_CDP,BO_COC_AS,BO_BAAB_AS,BO_BAOS_AS,BO_COC_IOG,BO_BAAB_IOG,BO_BAOS_IOG,BO_COC_IGP,BO_BAAB_IGP,BO_BAOS_IGP,Serv_Name,Serv_EntT,Serv_EntT_FA_y,Serv_Avl_1hrs,Serv_AffEnt,Serv_DemEnt
122,1,101010203,3,,,,,,,,,,,,,,,,,,,,,,,1010102033.0,1,1,1,2,3,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1,101010203,3,,,,,,,,,,,,,,,,,,,,,,,1010102033.0,1,1,1,2,3,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1,101010203,3,,,,,,,,,,,,,,,,,,,,,,,1010102033.0,1,1,1,2,3,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1,101010203,3,,,,,,,,,,,,,,,,,,,,,,,1010102033.0,1,1,1,2,3,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1,101010203,3,,,,,,,,,,,,,,,,,,,,,,,1010102033.0,1,1,1,2,3,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,101020304,4,,,,,,,,,,,,,,,,,,,,,,,1010203044.0,1,1,2,3,4,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1,102030405,1,,,,,,,,,,,,,,,,,,,,,,,1020304051.0,1,2,3,4,5,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,102030506,2,,,,,,,,,,,,,,,,,,,,,,,1020305062.0,1,2,3,5,6,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,102030607,3,,,,,,,,,,,,,,,,,,,,,,,1020306073.0,1,2,3,6,7,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1,102040708,4,,,,,,,,,,,,,,,,,,,,,,,1020407084.0,1,2,4,7,8,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1,103050809,1,,,,,,,,,,,,,,,,,,,,,,,1030508091.0,1,3,5,8,9,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1,103060910,2,,,,,,,,,,,,,,,,,,,,,,,1030609102.0,1,3,6,9,10,17.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1,103061011,3,,,,,,,,,,,,,,,,,,,,,,,1030610113.0,1,3,6,10,11,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
