CID,NA_NoPSM,NA_TNoPPCamp,NA_NoCandM,NA_MaxCampM,NA_MaxCampM_NoR,NA_MaxCampM_DTD,NA_MaxCamp_AdvTV,NA_MaxCamp_AdvBB,NA_MaxCamp_AdvNews,NA_MaxCamp_AdvES,NA_MNA_PP,NA_MNA_NoV,NA_MNA_GroupMeets,NA_ElecFair,NA_MNA_WobM,NA_PPCampaign_PartyCode,NA_PPCampaign,PA_NoPSM,PA_TNoPPCamp,PA_NoCandM,PA_MaxCampM,PA_MaxCampM_NoR,PA_MaxCampM_DTD,PA_MaxCamp_AdvTV,PA_MaxCamp_AdvBB,PA_MaxCamp_AdvNews,PA_MaxCamp_AdvES,PA_MPA_PP,PA_MPA_NoV,PA_MPA_GroupMeets,PA_ElecFair,PA_MPA_WobM,PA_PPCampaign_PartyCode,PA_PPCampaign
107162526,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
104081415,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
104091516,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
101010101,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
217446566,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
318466970,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
318467172,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
217456768,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
112314748,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
213324950,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
213324849,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
112304546,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
217446465,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
