CID,FID,Community,D_ID,G_GiM_Better1,G_GiM_Better2,G_GiM_Better3,G_GiM_Worse1,G_GiM_Worse2,G_GiM_Worse3,G_IG_HC1,G_IG_HC2,G_IG_HC3,G_IG_SL1,G_IG_SL2,G_IG_SL3,G_IG_WU1,G_IG_WU2,G_IG_WU3,G_OMM,G_OMM_NoF,G_OMM_NoM,G_OMM_NoT,G_OMM_Purp1,G_OMM_Purp2,G_OMM_Purp3,G_OMM_Tunit,G_PrgmEffC_1y,G_PrgmEffC_5y,G_PrgmM_FIntro,G_PrgmM_NoHHB,G_PrgmM_StillRun,G_Prgm_2007NoHHB,G_Prgm_Decide,G_Prgm_ID,G_Prgm_ILoM,G_Prgm_M,G_Prgm_Name,G_Prgm_Purp1,G_Prgm_Purp2,G_Prgm_Purp3,M_ID,P_ID,Survey_Round,T_ID,UC_ID,Unnamed: 0
217446465.0,2174464651.0,4.0,68.0,3.0,6.0,4.0,4.0,6.0,5.0,4.0,8.0,-99.0,4.0,8.0,-99.0,5.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020.0,53.0,0.0,0.0,2.0,3.0,6.0,2.0,"Aurat Foundation, Edhi Foundation",17.0,5.0,0.0,260.0,8.0,4.0,176.0,256.0,2821.0
217446566.0,2174465662.0,8.0,68.0,3.0,4.0,1.0,4.0,1.0,8.0,4.0,6.0,3.0,7.0,4.0,9.0,5.0,4.0,6.0,1.0,0.0,10.0,7.0,8.0,1.0,6.0,3.0,2.0,0.0,4020.0,205.0,0.0,0.0,2.0,3.0,2.0,2.0,"Khushal Pakistan, BISP",15.0,6.0,0.0,264.0,8.0,4.0,176.0,260.0,2827.0
217446667.0,2174466673.0,21.0,119.0,2.0,4.0,6.0,4.0,7.0,3.0,4.0,1.0,2.0,4.0,7.0,8.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,135.0,0.0,0.0,2.0,3.0,6.0,2.0,"Watan Card, NRSP",15.0,6.0,0.0,469.0,14.0,7.0,308.0,462.0,9187.0
217456768.0,2174567684.0,16.0,68.0,5.0,2.0,9.0,4.0,6.0,1.0,1.0,2.0,4.0,9.0,4.0,2.0,5.0,4.0,8.0,1.0,0.0,40.0,7.0,2.0,6.0,1.0,11.0,0.0,0.0,4019.0,40.0,0.0,0.0,2.0,3.0,4.0,2.0,"PRSP, Sindh RSP",17.0,9.0,0.0,272.0,8.0,4.0,180.0,268.0,2842.0
318466869.0,3184668691.0,6.0,108.0,6.0,7.0,4.0,4.0,1.0,-99.0,1.0,2.0,4.0,8.0,9.0,4.0,8.0,4.0,5.0,1.0,0.0,10.0,6.0,6.0,7.0,8.0,4.0,0.0,0.0,8041.0,880.0,0.0,0.0,14.0,12.0,12.0,4.0,"Sarhad RSP, PPAF, AKRSP, Aurat Foundation",25.0,16.0,19.0,414.0,18.0,6.0,276.0,408.0,3511.0
318466970.0,3184669702.0,6.0,54.0,4.0,7.0,2.0,5.0,-99.0,0.0,1.0,2.0,-99.0,4.0,5.0,6.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,150.0,0.0,0.0,2.0,1.0,2.0,1.0,Edhi Foundation,2.0,3.0,5.0,210.0,9.0,3.0,138.0,207.0,2524.0
318467071.0,3184670713.0,27.0,162.0,1.0,2.0,4.0,5.0,6.0,-99.0,1.0,2.0,4.0,4.0,6.0,8.0,4.0,6.0,-99.0,1.0,0.0,10.0,3.0,3.0,4.0,6.0,1.0,4.0,0.0,6029.0,93.0,0.0,0.0,9.0,6.0,8.0,3.0,"Khushal Pakistan, BISP, Watan Card",18.0,14.0,24.0,639.0,27.0,9.0,414.0,630.0,11700.0
318467172.0,3184671724.0,20.0,90.0,6.0,2.0,4.0,5.0,-99.0,0.0,4.0,6.0,-99.0,1.0,2.0,4.0,5.0,6.0,9.0,1.0,0.0,100.0,3.0,6.0,7.0,4.0,1.0,0.0,0.0,4021.0,65.0,0.0,0.0,2.0,3.0,5.0,2.0,"NRSP, PRSP",17.0,10.0,7.0,360.0,15.0,5.0,230.0,355.0,5003.0
319477273.0,3194772731.0,3.0,57.0,2.0,5.0,4.0,7.0,6.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,6.0,9.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,Sindh RSP,4.0,6.0,9.0,219.0,9.0,3.0,141.0,216.0,2541.0
319477274.0,3194772742.0,22.0,209.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,7.0,8.0,3.0,4.0,4.0,0.0,0.0,2010.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,Sarhad RSP,4.0,6.0,9.0,814.0,33.0,11.0,517.0,792.0,19628.0
319477375.0,3194773753.0,15.0,95.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,5.0,4.0,8.0,5.0,2.0,0.0,0.0,2010.0,30.0,1.0,0.0,5.0,1.0,2.0,1.0,PPAF,6.0,4.0,9.0,375.0,15.0,5.0,235.0,365.0,6838.0
319487476.0,3194874764.0,12.0,57.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,3.0,2.0,4.0,6.0,1.0,0.0,0.0,2010.0,20.0,0.0,0.0,5.0,1.0,2.0,1.0,AKRSP,4.0,6.0,9.0,228.0,9.0,3.0,144.0,222.0,2560.0
101010101.0,,,,2.0,6.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
101010202.0,,,,10.0,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
101010203.0,,,,7.0,5.0,2.0,,,,,,,,,,,,,1.0,,10.0,2.0,4.0,6.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,78.0
101020304.0,,,,10.0,2.0,,,,,,,,,,,,,,1.0,,40.0,2.0,6.0,1.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,79.0
102030405.0,,,,2.0,10.0,3.0,,,,,,,,,,,,,1.0,,15.0,7.0,4.0,6.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,80.0
102030506.0,,,,8.0,3.0,4.0,,,,,,,,,,,,,1.0,,20.0,1.0,4.0,8.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,81.0
102030607.0,,,,3.0,6.0,4.0,,,,,,,,,,,,,1.0,,50.0,3.0,8.0,,,6.0,,,,,,,,,,,,,,,,,,,,82.0
102040708.0,,,,2.0,7.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
103050809.0,,,,10.0,2.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0
103060910.0,,,,4.0,4.0,7.0,,,,,,,,,,,,,1.0,,30.0,5.0,3.0,9.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,85.0
103061011.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0
103071112.0,,,,3.0,2.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0
104081213.0,,,,4.0,2.0,,,,,,,,,,,,,,1.0,,40.0,12.0,6.0,7.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,88.0
104081314.0,,,,3.0,4.0,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0
104081415.0,,,,10.0,7.0,2.0,,,,,,,,,,,,,1.0,,50.0,6.0,6.0,8.0,,7.0,,,,,,,,,,,,,,,,,,,,90.0
104091516.0,,,,8.0,4.0,7.0,,,,,,,,,,,,,1.0,,30.0,12.0,6.0,7.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,91.0
105101617.0,,,,2.0,5.0,,,,,,,,,,,,,,1.0,,15.0,2.0,8.0,6.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,92.0
105101718.0,,,,5.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
105111819.0,,,,2.0,,,,,,,,,,,,,,,1.0,0.0,20.0,3.0,6.0,7.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,94.0
105121920.0,,,,5.0,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
106132021.0,,,,1.0,10.0,2.0,,,,,,,,,,,,,1.0,,17.0,4.0,6.0,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,96.0
106132122.0,,,,1.0,2.0,4.0,,,,,,,,,,,,,1.0,,30.0,1.0,6.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,97.0
106142223.0,,,,1.0,4.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
106142324.0,,,,1.0,3.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
107152425.0,,,,4.0,2.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
107152627.0,,,,8.0,2.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
107162526.0,,,,3.0,4.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
107172728.0,,,,1.0,5.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
108182829.0,,,,7.0,,,,,,,,,,,,,,,1.0,,50.0,8.0,4.0,8.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,104.0
108192930.0,,,,4.0,3.0,,,,,,,,,,,,,,1.0,,50.0,5.0,6.0,4.0,,5.0,,,,,,,,,,,,,,,,,,,,105.0
108203031.0,,,,3.0,7.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
108213132.0,,,,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
109223233.0,,,,10.0,2.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
109223334.0,,,,2.0,6.0,10.0,,,,,,,,,,,,,1.0,,15.0,2.0,6.0,7.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,109.0
109233435.0,,,,2.0,10.0,3.0,,,,,,,,,,,,,1.0,,15.0,4.0,3.0,6.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,110.0
109233536.0,,,,4.0,10.0,9.0,,,,,,,,,,,,,1.0,,15.0,5.0,9.0,6.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,111.0
110243637.0,,,,4.0,8.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0
110243738.0,,,,10.0,3.0,8.0,,,,,,,,,,,,,1.0,,30.0,1.0,7.0,8.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,113.0
110243839.0,,,,4.0,10.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0
110253940.0,,,,1.0,3.0,4.0,,,,,,,,,,,,,1.0,,150.0,2.0,8.0,7.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,115.0
111264041.0,,,,7.0,7.0,4.0,,,,,,,,,,,,,1.0,,15.0,2.0,2.0,7.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,116.0
111274142.0,,,,2.0,10.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
111274243.0,,,,2.0,4.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0
111284344.0,,,,10.0,4.0,7.0,,,,,,,,,,,,,1.0,,50.0,1.0,1.0,7.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,119.0
112294445.0,,,,10.0,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0
112304546.0,,,,10.0,7.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0
112304647.0,,,,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0
112314748.0,,,,3.0,2.0,10.0,,,,,,,,,,,,,1.0,0.0,35.0,1.0,4.0,7.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,123.0
213324849.0,,,,10.0,4.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0
213324952.0,,,,2.0,4.0,,,,,,,,,,,,,,1.0,25.0,30.0,2.0,8.0,,,7.0,,,,,,,,,,,,,,,,,,,,125.0
213334950.0,,,,2.0,4.0,,,,,,,,,,,,,,1.0,5.0,6.0,2.0,8.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,126.0
213335051.0,,,,4.0,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0
214345253.0,,,,7.0,12.0,6.0,,,,,,,,,,,,,1.0,2.0,30.0,4.0,11.0,12.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,128.0
214355354.0,,,,7.0,2.0,,,,,,,,,,,,,,1.0,,100.0,2.0,3.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,129.0
214365455.0,,,,2.0,8.0,5.0,,,,,,,,,,,,,1.0,,10.0,10.0,4.0,3.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,130.0
214365556.0,,,,2.0,5.0,7.0,,,,,,,,,,,,,1.0,270.0,250.0,3.0,3.0,2.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,131.0
215385657.0,,,,3.0,4.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0
215395758.0,,,,1.0,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0
215395859.0,,,,3.0,4.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0
215405960.0,,,,3.0,4.0,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
216416061.0,,,,2.0,6.0,8.0,,,,,,,,,,,,,1.0,,15.0,8.0,4.0,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,136.0
216416162.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0
216426263.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,1.0,,25.0,3.0,7.0,4.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,138.0
216436364.0,,,,2.0,6.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0
217446465.0,,,,8.0,4.0,,,,,,,,,,,,,,1.0,,55.0,7.0,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,140.0
217446566.0,,,,4.0,,,,,,,,,,,,,,,1.0,,20.0,1.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,141.0
217446667.0,,,,2.0,4.0,,,,,,,,,,,,,,1.0,19.0,500.0,1.0,3.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,142.0
217456768.0,,,,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0
318466869.0,,,,4.0,2.0,6.0,,,,,,,,,,,,,1.0,,10.0,3.0,8.0,6.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,144.0
318466970.0,,,,6.0,10.0,4.0,,,,,,,,,,,,,1.0,,20.0,5.0,4.0,6.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,145.0
318467071.0,,,,3.0,4.0,5.0,,,,,,,,,,,,,1.0,,8.0,1.0,6.0,7.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,146.0
318467172.0,,,,6.0,2.0,4.0,,,,,,,,,,,,,1.0,,20.0,4.0,6.0,7.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,147.0
319477273.0,,,,6.0,4.0,3.0,,,,,,,,,,,,,1.0,,20.0,2.0,6.0,7.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,148.0
319477274.0,,,,4.0,3.0,5.0,,,,,,,,,,,,,1.0,,50.0,1.0,7.0,6.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,149.0
319477374.0,,,,4.0,6.0,3.0,,,,,,,,,,,,,1.0,,34.0,1.0,6.0,7.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,150.0
319487476.0,,,,4.0,6.0,2.0,,,,,,,,,,,,,1.0,,25.0,7.0,7.0,6.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,151.0
101010101.0,,,,2.0,5.0,9.0,,,,,,,,,,,,,1.0,-99.0,45.0,4.0,1.0,2.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,152.0
101010202.0,,,,7.0,4.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0
101010203.0,,,,2.0,3.0,4.0,,,,,,,,,,,,,1.0,-99.0,50.0,1.0,6.0,8.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,154.0
101020304.0,,,,4.0,3.0,7.0,,,,,,,,,,,,,1.0,-99.0,40.0,2.0,4.0,6.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,155.0
102030405.0,,,,2.0,4.0,10.0,,,,,,,,,,,,,1.0,-99.0,10.0,1.0,6.0,8.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,156.0
102030506.0,,,,1.0,3.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
102030607.0,,,,8.0,4.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
102040708.0,,,,4.0,3.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
103050809.0,,,,3.0,4.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0
103060910.0,,,,3.0,4.0,-99.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0
103061011.0,,,,7.0,3.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0
103071112.0,,,,3.0,7.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0
104081213.0,,,,7.0,-99.0,,,,,,,,,,,,,,1.0,-99.0,10.0,1.0,3.0,-99.0,,3.0,,,,,,,,,,,,,,,,,,,,164.0
104081314.0,,,,2.0,4.0,-99.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0
104081415.0,,,,4.0,6.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0
104091516.0,,,,1.0,-99.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
105101617.0,,,,4.0,-99.0,,,,,,,,,,,,,,1.0,-99.0,50.0,3.0,8.0,6.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,168.0
105101718.0,,,,3.0,4.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0
105111819.0,,,,4.0,3.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0
105121920.0,,,,4.0,3.0,7.0,,,,,,,,,,,,,1.0,-99.0,20.0,1.0,3.0,-99.0,,6.0,,,,,,,,,,,,,,,,,,,,171.0
106132021.0,,,,4.0,3.0,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0
106132122.0,,,,4.0,3.0,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0
106142223.0,,,,6.0,4.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0
106142324.0,,,,6.0,4.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0
107152425.0,,,,4.0,10.0,3.0,,,,,,,,,,,,,1.0,-99.0,200.0,2.0,4.0,3.0,-99.0,6.0,,,,,,,,,,,,,,,,,,,,176.0
107162526.0,,,,3.0,4.0,2.0,,,,,,,,,,,,,1.0,-99.0,90.0,4.0,4.0,6.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,177.0
108182829.0,,,,4.0,2.0,-99.0,,,,,,,,,,,,,1.0,-99.0,40.0,6.0,7.0,6.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,178.0
108192930.0,,,,4.0,10.0,-99.0,,,,,,,,,,,,,1.0,10.0,30.0,35.0,4.0,6.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,179.0
108203031.0,,,,4.0,10.0,2.0,,,,,,,,,,,,,1.0,-99.0,20.0,2.0,6.0,8.0,-99.0,6.0,,,,,,,,,,,,,,,,,,,,180.0
108213132.0,,,,4.0,10.0,-99.0,,,,,,,,,,,,,1.0,-99.0,20.0,6.0,6.0,8.0,-99.0,3.0,,,,,,,,,,,,,,,,,,,,181.0
109223233.0,,,,1.0,2.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0
109223334.0,,,,4.0,6.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0
109233435.0,,,,1.0,2.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0
109233536.0,,,,2.0,4.0,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0
110243637.0,,,,2.0,1.0,-99.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0
110243738.0,,,,9.0,1.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0
110243839.0,,,,2.0,7.0,4.0,,,,,,,,,,,,,1.0,-99.0,50.0,3.0,6.0,8.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,188.0
110253940.0,,,,4.0,8.0,3.0,,,,,,,,,,,,,1.0,-99.0,25.0,6.0,7.0,6.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,189.0
111264041.0,,,,1.0,2.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0
111274142.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,1.0,-99.0,60.0,4.0,4.0,6.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,191.0
111274243.0,,,,4.0,2.0,1.0,,,,,,,,,,,,,1.0,-99.0,80.0,3.0,8.0,6.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,192.0
111284344.0,,,,2.0,5.0,7.0,,,,,,,,,,,,,1.0,-99.0,100.0,5.0,6.0,8.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,193.0
112294445.0,,,,2.0,1.0,4.0,,,,,,,,,,,,,1.0,-99.0,20.0,5.0,6.0,7.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,194.0
112304546.0,,,,10.0,2.0,4.0,,,,,,,,,,,,,1.0,-99.0,100.0,2.0,8.0,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,195.0
112304647.0,,,,6.0,7.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0
112314748.0,,,,10.0,6.0,3.0,,,,,,,,,,,,,1.0,-99.0,50.0,10.0,8.0,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,197.0
213324849.0,,,,1.0,3.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0
213324950.0,,,,3.0,4.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0
213324952.0,,,,1.0,3.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
213335051.0,,,,1.0,3.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0
214345253.0,,,,8.0,2.0,-99.0,,,,,,,,,,,,,1.0,-99.0,60.0,1.0,1.0,-99.0,,6.0,,,,,,,,,,,,,,,,,,,,202.0
214365455.0,,,,1.0,7.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0
214375556.0,,,,3.0,-99.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0
215385657.0,,,,4.0,10.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
215395758.0,,,,4.0,7.0,10.0,,,,,,,,,,,,,1.0,-99.0,20.0,2.0,1.0,4.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,206.0
215395859.0,,,,3.0,4.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0
215405960.0,,,,10.0,4.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
216416061.0,,,,7.0,-99.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0
216416162.0,,,,7.0,2.0,-99.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0
216426263.0,,,,2.0,4.0,7.0,,,,,,,,,,,,,1.0,-99.0,50.0,2.0,6.0,4.0,-99.0,3.0,,,,,,,,,,,,,,,,,,,,211.0
216436364.0,,,,7.0,-99.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0
217446465.0,,,,7.0,8.0,-99.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0
217446566.0,,,,4.0,7.0,8.0,,,,,,,,,,,,,1.0,-99.0,10.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,214.0
217446667.0,,,,4.0,7.0,-99.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0
217456768.0,,,,4.0,7.0,8.0,,,,,,,,,,,,,1.0,-99.0,40.0,2.0,1.0,2.0,-99.0,5.0,,,,,,,,,,,,,,,,,,,,216.0
318466869.0,,,,4.0,1.0,8.0,,,,,,,,,,,,,1.0,-99.0,200.0,1.0,3.0,-99.0,,6.0,,,,,,,,,,,,,,,,,,,,217.0
318466970.0,,,,4.0,7.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0
318467071.0,,,,4.0,6.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0
318467172.0,,,,4.0,1.0,-99.0,,,,,,,,,,,,,1.0,15.0,30.0,2.0,3.0,2.0,-99.0,6.0,,,,,,,,,,,,,,,,,,,,220.0
319477273.0,,,,4.0,6.0,8.0,,,,,,,,,,,,,1.0,-99.0,15.0,7.0,6.0,7.0,-99.0,6.0,,,,,,,,,,,,,,,,,,,,221.0
