CID,FID,Land_ID,Community,D_ID,Land_KGinMaund,Land_PPLD,Land_PPLD_Prblm,Land_S_12m,Land_S_NoP12m,Land_Type,M_ID,P_ID,Survey_Round,T_ID,UC_ID
103061011.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
101010202.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
101010202.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
101010202.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
101010202.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
101010202.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
110243637.0,,,,,,,,1.0,20.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
110243637.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
110243637.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
110243637.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
110243637.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
109223334.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
109223334.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
109223334.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
109223334.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
109223334.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
319477375.0,,,,,,,,1.0,20.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
319477375.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
319477375.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
319477375.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
319477375.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
108192930.0,,,,,,,,1.0,2.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
108192930.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
108192930.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
108192930.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
108192930.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
108182829.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
108182829.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
108182829.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
108182829.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
108182829.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
106142324.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
106142324.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
106142324.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
106142324.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
106142324.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
111284344.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
111284344.0,,,,,,,,1.0,5.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
111284344.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
111284344.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
111284344.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
105101617.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
105101617.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
105101617.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
105101617.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
105101617.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
216436364.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
216436364.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
216436364.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
216436364.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
216436364.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
